,Open,High,Low,Close,Volume,Risk Free Rate
2024-01-08,2222.86,2360.81,2167.68,2332.51,124227.66088047,0.04001999855041504
2024-01-09,2332.52,2376.1,2228.42,2344.93,180275.73765795,0.040190000534057614
2024-01-10,2344.97,2644.42,2340.77,2584.77,317568.89216896,0.040300002098083494
2024-01-11,2584.85,2691.07,2567.08,2618.31,237306.47182505,0.039769999980926514
2024-01-12,2618.37,2717.89,2455.0,2522.03,254977.63549268,0.03950000047683716
2024-01-13,2522.02,2589.97,2496.41,2578.12,121668.19007134,0.03950000047683716
2024-01-14,2578.13,2578.96,2467.97,2470.66,103969.50283893,0.03950000047683716
2024-01-15,2470.65,2551.77,2468.6,2509.94,72919.16160111,0.03950000047683716
2024-01-16,2509.85,2614.04,2498.25,2586.83,98820.86634244,0.04065999984741211
2024-01-17,2586.46,2592.5,2505.19,2527.94,78118.40218361,0.04105999946594238
2024-01-18,2528.02,2547.67,2423.43,2468.82,128802.61780602,0.041440000534057615
2024-01-19,2468.82,2502.14,2412.4,2490.13,96947.20379828,0.041459999084472655
2024-01-20,2489.98,2489.98,2452.02,2470.44,27547.90442945,0.041459999084472655
2024-01-21,2470.51,2480.69,2451.26,2455.52,20818.01056422,0.041459999084472655
2024-01-22,2455.09,2464.33,2301.0,2311.34,152916.39516189,0.04093999862670898
2024-01-23,2311.52,2349.07,2165.01,2240.81,186226.75172366,0.041420001983642575
2024-01-24,2241.1,2262.88,2195.32,2234.06,72772.97341402,0.04177999973297119
2024-01-25,2234.34,2241.35,2169.47,2217.3,75539.58539235,0.04131999969482422
2024-01-26,2217.29,2281.72,2194.88,2267.34,94910.54129622,0.041599998474121096
2024-01-27,2267.47,2282.54,2250.9,2268.07,30982.52441099,0.041599998474121096
2024-01-28,2268.12,2307.97,2239.3,2256.51,39248.46860701,0.041599998474121096
2024-01-29,2256.47,2322.55,2233.15,2317.42,63329.25489388,0.04091000080108643
2024-01-30,2317.63,2391.91,2296.86,2342.96,96526.62504443,0.04059000015258789
2024-01-31,2342.96,2352.17,2262.47,2281.6,85201.8639706,0.03967000007629395
2024-02-01,2281.55,2310.97,2239.04,2303.61,62864.78139733,0.0386299991607666
2024-02-02,2303.66,2323.4,2280.43,2308.03,50538.33300083,0.040329999923706054
2024-02-03,2308.06,2328.42,2292.29,2295.97,17826.99315399,0.040329999923706054
2024-02-04,2295.97,2309.45,2266.14,2288.82,29623.64332388,0.040329999923706054
2024-02-05,2288.82,2336.1,2268.0,2298.91,44870.36550212,0.041640000343322756
2024-02-06,2298.93,2392.65,2295.79,2372.09,102729.57926297,0.04090000152587891
2024-02-07,2372.09,2446.9,2352.34,2424.55,81310.98318267,0.04110000133514404
2024-02-08,2424.71,2462.69,2410.77,2419.78,111654.90807514,0.041700000762939456
2024-02-09,2419.78,2524.11,2418.79,2487.84,121261.76511101,0.04186999797821045
2024-02-10,2487.87,2518.02,2473.32,2501.08,33777.58281582,0.04186999797821045
2024-02-11,2501.08,2540.57,2494.42,2508.11,37979.95085055,0.04186999797821045
2024-02-12,2508.49,2666.66,2472.17,2661.03,115679.36286012,0.04171999931335449
2024-02-13,2661.13,2687.13,2590.41,2641.63,128589.09309863,0.04315999984741211
2024-02-14,2641.84,2788.95,2619.36,2777.56,110804.3856468,0.042670001983642576
2024-02-15,2777.37,2868.68,2761.9,2825.94,123679.76881122,0.04239999771118164
2024-02-16,2825.88,2860.28,2745.48,2803.89,108579.83594863,0.04295000076293945
2024-02-17,2804.09,2806.8,2719.73,2786.83,50463.18174055,0.04295000076293945
2024-02-18,2787.12,2896.74,2765.55,2882.06,64492.75636679,0.04295000076293945
2024-02-19,2881.91,2985.0,2857.33,2945.43,102810.47000218,0.04295000076293945
2024-02-20,2944.94,3033.53,2873.82,3015.56,162450.24960627,0.042750000953674316
2024-02-21,3015.53,3017.99,2868.32,2968.37,168311.07685356,0.04324999809265137
2024-02-22,2968.37,3035.84,2906.13,2969.77,159019.68302075,0.04327000141143799
2024-02-23,2969.75,2991.94,2905.71,2921.79,95313.32394229,0.042600002288818356
2024-02-24,2921.76,3005.28,2906.2,2992.66,46828.0872104,0.042600002288818356
2024-02-25,2992.41,3121.04,2983.45,3113.17,86028.2084838,0.042600002288818356
2024-02-26,3113.37,3198.77,3036.62,3178.34,149112.056773,0.04298999786376953
2024-02-27,3178.28,3291.36,3167.8,3243.84,144336.78996453,0.04315000057220459
2024-02-28,3244.35,3492.31,3185.0,3386.64,231321.85685237,0.042740001678466796
2024-02-29,3386.64,3521.99,3302.1,3341.78,184874.52035185,0.042519998550415036
2024-03-01,3341.78,3454.95,3340.15,3436.0,108273.12334217,0.04179999828338623
2024-03-02,3436.37,3462.0,3398.14,3424.04,59797.37297303,0.04179999828338623
2024-03-03,3423.77,3493.78,3363.59,3489.53,65187.6206346,0.04179999828338623
2024-03-04,3489.95,3650.0,3430.0,3633.23,152726.49937298,0.04218999862670898
2024-03-05,3632.92,3829.93,3205.0,3557.41,365410.47754845,0.041370000839233395
2024-03-06,3557.42,3903.42,3502.0,3821.82,219365.56854364,0.04104000091552734
2024-03-07,3822.1,3941.57,3736.5,3875.28,137053.14296446,0.04092000007629395
2024-03-08,3875.42,4000.0,3826.37,3892.6,165705.35869307,0.04089000225067139
2024-03-09,3892.62,3951.37,3880.0,3913.55,62180.56431897,0.04089000225067139
2024-03-10,3913.84,3972.17,3800.01,3881.96,84572.21007878,0.04089000225067139
2024-03-11,3882.48,4091.67,3730.72,4066.21,189041.07032596,0.04104000091552734
2024-03-12,4066.95,4093.88,3828.83,3980.34,174639.81824993,0.041550002098083495
2024-03-13,3980.31,4085.57,3934.52,4007.7,133886.82772964,0.04191999912261963
2024-03-14,4007.79,4013.25,3714.53,3880.45,190612.34558486,0.04297999858856201
2024-03-15,3880.45,3932.39,3566.38,3742.95,252124.79920745,0.04303999900817871
2024-03-16,3743.29,3781.4,3466.55,3520.1,116692.68177422,0.04303999900817871
2024-03-17,3520.24,3676.76,3410.78,3641.02,109583.54224228,0.04303999900817871
2024-03-18,3641.51,3642.56,3454.3,3520.66,119847.05230624,0.043400001525878903
2024-03-19,3520.52,3547.97,3147.81,3156.97,257986.0718834,0.04296999931335449
2024-03-20,3156.94,3536.72,3057.5,3516.68,324768.03382929,0.0427299976348877
2024-03-21,3517.02,3586.59,3410.45,3491.78,148636.00452543,0.042709999084472657
2024-03-22,3491.78,3542.56,3250.33,3337.41,163488.1093582,0.04217999935150146
2024-03-23,3337.38,3436.39,3271.47,3330.05,94959.72106776,0.04217999935150146
2024-03-24,3330.28,3471.22,3300.0,3454.67,60606.08564157,0.04217999935150146
2024-03-25,3454.88,3661.7,3418.61,3591.02,119411.57116768,0.042529997825622556
2024-03-26,3590.61,3681.9,3544.0,3587.67,97999.11894572,0.04234000205993652
2024-03-27,3587.5,3665.95,3458.0,3499.56,113287.84057127,0.04196000099182129
2024-03-28,3499.62,3612.3,3462.44,3561.1,82506.6359203,0.04205999851226807
2024-03-29,3561.12,3584.9,3473.42,3511.08,60142.83951755,0.04205999851226807
2024-03-30,3511.21,3568.13,3488.08,3507.51,49286.0694304,0.04205999851226807
2024-03-31,3507.31,3654.87,3505.76,3645.48,53825.13202391,0.04205999851226807
2024-04-01,3645.55,3646.38,3413.86,3505.85,97053.82915967,0.04328999996185303
2024-04-02,3505.95,3507.69,3211.41,3279.64,148814.96574824,0.04364999771118164
2024-04-03,3279.71,3369.43,3202.8,3312.43,99323.0886667,0.043550000190734864
2024-04-04,3312.42,3444.95,3251.91,3329.39,108312.21150232,0.04309000015258789
2024-04-05,3329.41,3348.33,3210.99,3319.26,82464.50869563,0.04377999782562256
2024-04-06,3319.1,3398.8,3308.7,3352.66,35789.96297357,0.04377999782562256
2024-04-07,3352.87,3459.52,3345.36,3453.67,40642.58459362,0.04377999782562256
2024-04-08,3453.69,3729.16,3406.93,3694.56,117580.32397415,0.04423999786376953
2024-04-09,3694.26,3726.79,3450.6,3504.58,104295.66540925,0.043660001754760744
2024-04-10,3504.24,3562.51,3411.59,3546.0,83472.76785832,0.04559999942779541
2024-04-11,3546.07,3617.97,3473.6,3503.06,73843.06830002,0.045760002136230465
2024-04-12,3503.06,3553.03,3100.0,3239.31,158974.418562,0.04499000072479248
2024-04-13,3238.98,3302.32,2850.0,3011.39,241260.34609045,0.04499000072479248
2024-04-14,3012.01,3175.72,2911.23,3158.06,160742.93293593,0.04499000072479248
2024-04-15,3158.2,3281.21,3025.0,3103.13,129021.87609399,0.04627999782562256
2024-04-16,3103.4,3128.28,2990.0,3085.25,117411.00495166,0.04658999919891357
2024-04-17,3085.41,3124.03,2914.01,2984.98,122585.77561348,0.045850000381469726
2024-04-18,2984.9,3100.8,2952.53,3065.82,91513.42190694,0.04646999835968017
2024-04-19,3065.8,3128.99,2865.71,3057.93,126465.06248187,0.04614999771118164
2024-04-20,3057.9,3172.3,3019.11,3157.01,42703.49658553,0.04614999771118164
2024-04-21,3156.62,3198.46,3117.46,3148.1,34111.84839622,0.04614999771118164
2024-04-22,3148.06,3237.41,3129.68,3201.46,70530.52584425,0.04623000144958496
2024-04-23,3201.67,3266.4,3153.41,3219.49,69940.4136472,0.045980000495910646
2024-04-24,3219.42,3293.4,3102.62,3138.91,88784.32655222,0.04651999950408935
2024-04-25,3139.27,3191.94,3071.79,3155.36,95350.39968519,0.04705999851226807
2024-04-26,3155.27,3166.66,3101.01,3130.0,69330.93637665,0.04669000148773193
2024-04-27,3130.04,3281.92,3067.27,3253.04,65631.20199995,0.04669000148773193
2024-04-28,3253.04,3356.31,3239.72,3262.6,66716.10732189,0.04669000148773193
2024-04-29,3262.99,3287.15,3114.56,3215.53,85704.21545809,0.04613999843597412
2024-04-30,3215.89,3249.66,2916.34,3011.4,122376.47890903,0.04685999870300293
2024-05-01,3011.24,3020.26,2814.12,2968.12,148775.73927121,0.045949997901916506
2024-05-02,2968.18,3016.07,2890.28,2986.32,74253.44635959,0.04571000099182129
2024-05-03,2986.12,3128.04,2958.55,3103.27,82328.62907159,0.045
2024-05-04,3104.11,3167.85,3093.87,3117.41,37445.2105609,0.045
2024-05-05,3117.52,3171.64,3073.7,3136.95,38526.42777835,0.045
2024-05-06,3136.77,3221.41,3045.59,3062.69,79596.65949657,0.04488999843597412
2024-05-07,3062.69,3129.9,3000.0,3005.78,62108.80446702,0.044629998207092285
2024-05-08,3006.09,3038.17,2937.09,2972.82,52553.55510881,0.044920001029968265
2024-05-09,2972.81,3058.43,2949.52,3035.92,56610.30197974,0.044489998817443845
2024-05-10,3035.92,3053.53,2878.38,2909.43,79016.14737388,0.04504000186920166
2024-05-11,2909.38,2943.64,2885.8,2911.75,26841.15468691,0.04504000186920166
2024-05-12,2911.77,2954.16,2900.59,2927.75,23851.53354001,0.04504000186920166
2024-05-13,2927.72,2994.74,2864.35,2950.21,81949.54698641,0.044809999465942385
2024-05-14,2950.09,2988.0,2858.76,2880.4,84843.49382255,0.04445000171661377
2024-05-15,2880.39,3041.53,2862.36,3033.2,102425.75517286,0.043559999465942384
2024-05-16,3033.23,3041.71,2923.73,2945.11,79847.19015756,0.04376999855041504
2024-05-17,2944.86,3122.08,2932.68,3093.39,80378.06214215,0.04420000076293945
2024-05-18,3093.2,3148.0,3085.07,3123.99,35887.59340775,0.04420000076293945
2024-05-19,3123.76,3137.64,3053.74,3070.9,36279.72976482,0.04420000076293945
2024-05-20,3070.83,3695.0,3048.58,3661.52,280881.20562155,0.04436999797821045
2024-05-21,3661.51,3841.24,3625.58,3789.37,253191.48042776,0.04414000034332275
2024-05-22,3789.41,3813.25,3653.11,3735.99,152993.45828385,0.04434000015258789
2024-05-23,3736.02,3947.0,3521.24,3780.83,309961.25314343,0.044749999046325685
2024-05-24,3780.42,3827.99,3627.53,3726.89,112184.8378011,0.044670000076293945
2024-05-25,3726.87,3777.78,3707.41,3749.06,33301.97878165,0.044670000076293945
2024-05-26,3749.23,3882.82,3731.03,3823.83,57883.65812154,0.044670000076293945
2024-05-27,3823.55,3973.9,3821.01,3890.72,71151.44619506,0.044670000076293945
2024-05-28,3890.72,3926.6,3769.47,3839.98,100613.04720901,0.04541999816894531
2024-05-29,3840.18,3884.24,3740.75,3762.11,108846.32940744,0.04624000072479248
2024-05-30,3762.07,3824.07,3700.4,3746.74,96742.8620579,0.04553999900817871
2024-05-31,3746.64,3846.0,3720.52,3758.44,83743.90660225,0.04513999938964844
2024-06-01,3758.44,3829.99,3748.31,3812.48,33739.89750423,0.04513999938964844
2024-06-02,3812.49,3835.0,3750.59,3778.88,44725.20926266,0.04513999938964844
2024-06-03,3778.88,3850.06,3757.32,3766.09,66419.59243831,0.04401999950408936
2024-06-04,3766.12,3832.56,3730.56,3810.29,57771.03645715,0.043359999656677244
2024-06-05,3810.24,3888.9,3777.25,3866.57,67943.79281961,0.04289000034332276
2024-06-06,3866.42,3879.15,3758.19,3812.09,53756.6117727,0.042810001373291016
2024-06-07,3812.04,3839.71,3575.23,3676.35,110370.11489481,0.04429999828338623
2024-06-08,3676.31,3707.99,3658.0,3680.84,28751.32754441,0.04429999828338623
2024-06-09,3680.89,3721.16,3666.2,3706.27,19656.41005708,0.04429999828338623
2024-06-10,3706.4,3712.6,3643.02,3665.86,43724.86169828,0.044689998626708985
2024-06-11,3665.86,3671.47,3381.0,3497.31,137575.16363517,0.0440399980545044
2024-06-12,3497.27,3657.05,3461.52,3559.14,98483.84286884,0.04295000076293945
2024-06-13,3559.14,3560.6,3425.87,3467.65,108846.17560996,0.0423799991607666
2024-06-14,3467.9,3529.83,3360.62,3479.53,102617.12125958,0.04212999820709228
2024-06-15,3479.53,3591.87,3470.96,3566.69,56700.50673905,0.04212999820709228
2024-06-16,3566.82,3651.51,3538.74,3622.1,44147.59671264,0.04212999820709228
2024-06-17,3622.53,3640.0,3463.38,3509.55,111781.88622712,0.0427899980545044
2024-06-18,3509.81,3515.87,3351.0,3482.06,129044.70825538,0.04217000007629394
2024-06-19,3482.07,3585.77,3464.44,3559.14,103693.89596402,0.04217000007629394
2024-06-20,3559.24,3624.28,3483.5,3510.73,108383.66568546,0.04254000186920166
2024-06-21,3510.73,3545.99,3444.7,3517.19,103321.37276566,0.042569999694824216
2024-06-22,3517.18,3520.03,3473.78,3494.09,30077.22258147,0.042569999694824216
2024-06-23,3494.09,3519.79,3405.07,3418.42,43942.98809967,0.042569999694824216
2024-06-24,3418.42,3432.5,3233.75,3350.59,171526.13894959,0.04248000144958496
2024-06-25,3350.6,3430.6,3334.79,3393.6,105747.82411729,0.0423799991607666
2024-06-26,3393.59,3425.44,3323.0,3369.31,82891.50854776,0.04315999984741211
2024-06-27,3369.76,3474.12,3359.23,3445.58,76984.49380219,0.04288000106811524
2024-06-28,3445.57,3484.72,3360.01,3373.62,102502.65124597,0.043429999351501464
2024-06-29,3373.75,3403.09,3366.21,3373.26,24185.37815898,0.043429999351501464
2024-06-30,3373.34,3453.93,3347.21,3432.37,33619.80014887,0.043429999351501464
2024-07-01,3432.37,3518.85,3420.5,3438.59,61636.24032048,0.044790000915527345
2024-07-02,3438.59,3460.56,3396.76,3416.17,43494.06793371,0.04435999870300293
2024-07-03,3416.17,3427.04,3248.0,3291.73,87308.24050746,0.043550000190734864
2024-07-04,3291.88,3309.58,3050.0,3058.89,128764.42789612,0.043550000190734864
2024-07-05,3059.08,3108.7,2809.41,2981.74,246354.98758317,0.04271999835968018
2024-07-06,2981.74,3082.05,2955.67,3067.39,53153.51902767,0.04271999835968018
2024-07-07,3067.38,3073.49,2921.13,2930.78,43012.58338564,0.04271999835968018
2024-07-08,2930.78,3095.94,2822.64,3018.48,142216.07981425,0.042690000534057616
2024-07-09,3018.47,3113.5,3003.55,3066.51,59915.93941771,0.04300000190734863
2024-07-10,3066.35,3150.72,3023.8,3100.3,67608.08879775,0.042800002098083496
2024-07-11,3100.35,3220.48,3055.0,3099.29,77797.90457066,0.04192999839782715
2024-07-12,3099.35,3158.3,3045.8,3135.05,49238.51060916,0.04189000129699707
2024-07-13,3134.84,3203.05,3114.15,3176.71,26046.02798174,0.04189000129699707
2024-07-14,3176.61,3270.12,3164.66,3246.38,38866.26158568,0.04189000129699707
2024-07-15,3246.38,3496.03,3233.86,3485.87,110069.74915363,0.04229000091552734
2024-07-16,3485.35,3499.99,3348.0,3446.67,90433.49001457,0.041669998168945316
2024-07-17,3446.67,3518.38,3376.92,3387.45,69258.00394095,0.041459999084472655
2024-07-18,3387.1,3490.0,3367.65,3425.58,62188.79112524,0.04189000129699707
2024-07-19,3425.58,3541.85,3375.99,3505.75,82780.35096942,0.04238999843597412
2024-07-20,3505.83,3540.79,3482.03,3519.06,29367.4769642,0.04238999843597412
2024-07-21,3518.99,3547.57,3413.01,3536.2,41195.37901679,0.04238999843597412
2024-07-22,3536.21,3563.02,3423.94,3441.1,55522.37465033,0.042600002288818356
2024-07-23,3441.09,3541.2,3390.0,3482.9,134627.15575407,0.04238999843597412
2024-07-24,3482.89,3488.05,3299.16,3334.99,108661.70978004,0.04285999774932861
2024-07-25,3335.0,3342.07,3086.13,3174.3,201536.44580506,0.042560000419616696
2024-07-26,3174.3,3286.65,3169.59,3274.95,88789.0006109,0.04199999809265137
2024-07-27,3274.84,3327.6,3190.57,3249.25,55872.3354621,0.04199999809265137
2024-07-28,3249.24,3283.98,3198.23,3269.98,30497.48961316,0.04199999809265137
2024-07-29,3270.15,3396.61,3256.68,3317.55,111549.61997732,0.04177999973297119
2024-07-30,3317.42,3365.68,3232.55,3278.27,86408.39509467,0.041430001258850095
2024-07-31,3278.42,3348.0,3213.0,3231.81,87723.99196968,0.04109000205993652
2024-08-01,3231.81,3242.14,3077.17,3200.54,115192.55494313,0.039760000705718994
2024-08-02,3200.53,3215.75,2964.01,2985.84,124022.20884018,0.037920000553131106
2024-08-03,2985.88,3016.19,2857.35,2901.72,77878.90239055,0.037920000553131106
2024-08-04,2901.98,2933.13,2626.17,2688.31,110939.31000409,0.037920000553131106
2024-08-05,2688.38,2696.41,2116.02,2420.37,750156.04400364,0.037850000858306886
2024-08-06,2420.79,2556.62,2415.69,2462.52,240973.21880433,0.03888000011444092
2024-08-07,2462.26,2552.77,2308.94,2343.66,212737.26981056,0.03967999935150147
2024-08-08,2342.82,2725.35,2321.07,2683.59,223682.42122768,0.03996999979019165
2024-08-09,2683.33,2708.87,2553.08,2599.94,119799.43778503,0.03941999912261963
2024-08-10,2600.1,2645.74,2577.61,2610.69,32933.24488872,0.03941999912261963
2024-08-11,2610.38,2720.0,2539.86,2555.58,54293.38934167,0.03941999912261963
2024-08-12,2555.09,2750.0,2509.58,2723.0,117387.83172402,0.03908999919891357
2024-08-13,2723.23,2739.0,2611.59,2703.49,87846.22008954,0.03851999998092651
2024-08-14,2703.49,2782.61,2633.76,2661.67,127821.69398089,0.03819999933242798
2024-08-15,2661.98,2675.79,2516.07,2570.5,112161.44239141,0.03926000118255615
2024-08-16,2570.22,2631.06,2551.29,2593.75,73034.64702326,0.03891999959945679
2024-08-17,2593.75,2627.67,2588.17,2614.64,16028.49990746,0.03891999959945679
2024-08-18,2614.64,2687.92,2594.34,2612.68,43718.56501864,0.03891999959945679
2024-08-19,2612.33,2648.71,2563.98,2637.15,54465.58022979,0.03867000102996826
2024-08-20,2637.63,2697.11,2555.26,2573.04,83115.06804761,0.03818000078201294
2024-08-21,2572.69,2664.7,2536.49,2631.14,68713.01543658,0.037780001163482665
2024-08-22,2631.18,2645.42,2584.59,2623.3,45949.34305893,0.03861999988555908
2024-08-23,2623.26,2800.89,2621.38,2764.73,97692.03219144,0.03806999921798706
2024-08-24,2764.89,2820.86,2732.75,2769.0,52952.63243867,0.03806999921798706
2024-08-25,2768.95,2793.09,2734.52,2747.57,28841.52308192,0.03806999921798706
2024-08-26,2747.06,2763.51,2667.25,2680.77,60514.38739416,0.03818000078201294
2024-08-27,2680.75,2700.29,2393.38,2458.22,110269.50067621,0.0383299994468689
2024-08-28,2457.84,2555.23,2418.63,2528.51,115962.75554378,0.038410000801086426
2024-08-29,2528.76,2597.0,2503.09,2527.71,78636.42412331,0.03867000102996826
2024-08-30,2527.76,2551.26,2430.25,2525.74,85657.73143674,0.03911000013351441
2024-08-31,2525.7,2533.92,2492.03,2512.62,14398.21727088,0.03911000013351441
2024-09-01,2512.49,2516.27,2399.2,2425.9,40597.47657667,0.03911000013351441
2024-09-02,2425.78,2564.02,2423.56,2537.81,52519.15338901,0.03911000013351441
2024-09-03,2537.99,2553.75,2410.52,2424.18,59281.30494802,0.03844000101089477
2024-09-04,2424.16,2490.21,2307.12,2450.46,112229.09718802,0.037679998874664306
2024-09-05,2450.26,2465.98,2347.19,2367.8,73779.98448771,0.037309999465942385
2024-09-06,2367.5,2409.19,2150.0,2224.46,158686.218366,0.037100000381469725
2024-09-07,2224.55,2311.27,2221.01,2272.88,48605.25284293,0.037100000381469725
2024-09-08,2273.03,2334.03,2240.82,2297.47,48917.56725194,0.037100000381469725
2024-09-09,2297.35,2381.46,2273.0,2360.1,91965.44801791,0.03697000026702881
2024-09-10,2359.71,2399.99,2320.91,2388.26,63305.03364559,0.03645999908447266
2024-09-11,2388.71,2389.58,2276.66,2340.54,83110.11059986,0.036530001163482664
2024-09-12,2340.24,2392.13,2314.76,2361.63,67554.09932317,0.036800000667572025
2024-09-13,2361.75,2466.49,2336.57,2440.96,84983.24145206,0.03650000095367432
2024-09-14,2440.99,2442.56,2378.8,2418.19,29335.9983637,0.03650000095367432
2024-09-15,2418.3,2430.91,2285.0,2316.37,48995.2967581,0.03650000095367432
2024-09-16,2316.01,2335.18,2251.99,2295.21,83080.821853,0.03621000051498413
2024-09-17,2295.35,2394.0,2263.05,2342.1,87006.28326236,0.036419999599456784
2024-09-18,2342.09,2376.26,2277.05,2374.59,95717.21636064,0.03684999942779541
2024-09-19,2374.78,2495.27,2372.73,2465.84,110765.46794849,0.03740000009536743
2024-09-20,2465.79,2573.26,2437.49,2562.02,95098.81621245,0.03727999925613403
2024-09-21,2562.1,2623.26,2528.75,2613.16,45981.75244353,0.03727999925613403
2024-09-22,2612.77,2632.92,2525.0,2580.92,40733.97945098,0.03727999925613403
2024-09-23,2580.93,2704.62,2539.64,2646.72,103739.53519625,0.03739000082015991
2024-09-24,2646.93,2671.85,2591.67,2653.31,101399.56360844,0.037360000610351565
2024-09-25,2653.53,2673.77,2553.93,2579.25,75241.26087497,0.037809998989105226
2024-09-26,2579.84,2667.81,2558.84,2632.53,76698.05571684,0.03790999889373779
2024-09-27,2632.63,2729.39,2615.45,2695.37,100248.85127199,0.03749000072479248
2024-09-28,2695.37,2705.26,2650.16,2675.79,24386.06817246,0.03749000072479248
2024-09-29,2675.88,2683.77,2634.38,2657.89,27101.55183847,0.03749000072479248
2024-09-30,2657.9,2663.97,2573.89,2601.27,73292.74710664,0.03802000045776367
2024-10-01,2601.33,2657.98,2413.11,2447.55,155891.69082296,0.03743000030517578
2024-10-02,2447.54,2498.47,2351.92,2363.76,91854.68404245,0.037850000858306886
2024-10-03,2363.51,2403.08,2309.17,2349.97,75055.04033974,0.038499999046325686
2024-10-04,2349.73,2440.96,2338.96,2414.43,63427.16619712,0.03980999946594238
2024-10-05,2414.43,2428.22,2389.68,2414.51,17445.77099774,0.03980999946594238
2024-10-06,2414.89,2457.57,2406.0,2439.84,17368.14003888,0.03980999946594238
2024-10-07,2439.36,2520.39,2402.32,2421.68,73870.56676745,0.040260000228881834
2024-10-08,2421.68,2464.51,2399.24,2439.48,60536.06425091,0.040329999923706054
2024-10-09,2439.47,2472.09,2349.63,2368.66,69323.07080214,0.04066999912261963
2024-10-10,2368.35,2418.41,2327.83,2384.32,87146.39549393,0.04096000194549561
2024-10-11,2384.42,2471.1,2379.84,2438.77,79629.60253014,0.04072999954223633
2024-10-12,2439.15,2489.67,2433.43,2475.79,26831.83205704,0.04072999954223633
2024-10-13,2475.79,2484.44,2435.88,2467.67,28115.6827349,0.04072999954223633
2024-10-14,2467.95,2653.03,2442.42,2628.74,134863.19504511,0.04098000049591064
2024-10-15,2628.75,2687.63,2536.47,2606.63,147272.65006204,0.040380001068115234
2024-10-16,2606.73,2646.91,2588.05,2610.54,97943.12619857,0.040159997940063474
2024-10-17,2610.56,2647.43,2574.29,2604.91,67668.26380459,0.04096000194549561
2024-10-18,2604.9,2676.07,2594.79,2641.98,82644.360255,0.04072999954223633
2024-10-19,2642.0,2662.99,2630.82,2647.97,17748.96060487,0.04072999954223633
2024-10-20,2647.97,2758.08,2635.16,2746.22,42114.940021,0.04072999954223633
2024-10-21,2745.91,2768.22,2653.94,2665.35,67046.17608835,0.04182000160217285
2024-10-22,2665.25,2670.37,2603.37,2620.84,70709.73288592,0.04203999996185303
2024-10-23,2620.84,2626.29,2448.36,2521.94,78368.44781749,0.04242000102996826
2024-10-24,2521.91,2559.24,2504.7,2533.99,73450.47584406,0.04199999809265137
2024-10-25,2534.0,2564.84,2379.35,2436.01,137844.37834249,0.0423199987411499
2024-10-26,2435.81,2503.73,2425.54,2479.49,40555.3054383,0.0423199987411499
2024-10-27,2479.49,2524.39,2460.47,2504.69,30629.2909461,0.0423199987411499
2024-10-28,2504.72,2588.0,2468.81,2565.66,94688.91402615,0.04277999877929688
2024-10-29,2565.66,2681.78,2559.3,2637.85,115494.41095118,0.042740001678466796
2024-10-30,2638.11,2721.09,2598.87,2658.16,123666.92523955,0.04265999794006348
2024-10-31,2658.15,2668.12,2500.0,2514.84,93810.99937796,0.04283999919891358
2024-11-01,2514.74,2585.26,2464.83,2510.27,81541.95205262,0.043610000610351564
2024-11-02,2510.27,2522.48,2469.7,2493.44,25043.70021838,0.043610000610351564
2024-11-03,2493.5,2496.01,2409.53,2456.57,56798.1927346,0.043610000610351564
2024-11-04,2456.15,2489.44,2355.43,2397.0,63678.82358185,0.04309000015258789
2024-11-05,2396.62,2479.58,2379.3,2422.24,88639.61877167,0.04289000034332276
2024-11-06,2422.24,2746.83,2420.14,2724.27,248257.23507707,0.04426000118255615
2024-11-07,2724.27,2920.62,2701.52,2897.65,235254.1674329,0.043410000801086424
2024-11-08,2897.65,2986.13,2888.99,2964.09,182093.85658108,0.04306000232696533
2024-11-09,2964.09,3158.83,2956.8,3127.97,114010.46176319,0.04306000232696533
2024-11-10,3127.96,3251.25,3069.19,3186.07,169077.54310611,0.04306000232696533
2024-11-11,3186.03,3391.61,3108.1,3375.78,264362.44195086,0.04308000087738037
2024-11-12,3375.79,3446.98,3210.57,3247.21,277504.30741055,0.04432000160217285
2024-11-13,3247.54,3339.0,3120.8,3191.45,227462.32128441,0.04451000213623047
2024-11-14,3191.34,3242.75,3028.32,3059.04,148297.67622951,0.04418000221252441
2024-11-15,3058.89,3131.68,3012.94,3090.76,148569.2491386,0.04427999973297119
2024-11-16,3090.76,3220.0,3072.9,3134.25,76918.18159684,0.04427999973297119
2024-11-17,3134.48,3161.96,3036.64,3076.79,76318.32370264,0.04427999973297119
2024-11-18,3076.79,3226.8,3050.83,3209.21,139240.77207001,0.04414000034332275
2024-11-19,3209.42,3222.83,3070.0,3111.7,123941.60602607,0.04379000186920166
2024-11-20,3111.63,3161.97,3031.38,3072.24,128820.64743852,0.04406000137329102
2024-11-21,3072.33,3390.35,3034.15,3359.9,263174.60425898,0.04432000160217285
2024-11-22,3360.11,3429.69,3260.78,3331.77,168501.02810417,0.04409999847412109
2024-11-23,3332.16,3500.0,3316.55,3397.51,144344.7907436,0.04409999847412109
2024-11-24,3397.51,3453.9,3286.25,3365.16,83921.83934738,0.04409999847412109
2024-11-25,3365.17,3546.99,3304.11,3414.72,237872.13228768,0.042649998664855956
2024-11-26,3414.64,3462.89,3252.6,3323.67,163133.91511773,0.04302000045776367
2024-11-27,3323.67,3688.54,3300.76,3657.63,215323.88671149,0.04242000102996826
